case_id,ticker,fiscal_period,transcript_status,audio_status,video_status,slides_status,official_ir_candidate,sec_candidate,webcast_candidate,youtube_metadata_only,manual_local_registered,vendor_blocked,rights_status,blocked_reason_code,provenance_complete,next_manual_action
nyse5y_mrk_2024_q4,MRK,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2025_q1,MRK,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2025_q2,MRK,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2025_q3,MRK,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2025_q4,MRK,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2026_q1,MRK,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2026_q2,MRK,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2026_q3,MRK,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_mrk_2026_q4,MRK,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2022_q1,PFE,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2022_q2,PFE,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2022_q3,PFE,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2022_q4,PFE,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2023_q1,PFE,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2023_q2,PFE,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2023_q3,PFE,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2023_q4,PFE,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2024_q1,PFE,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2024_q2,PFE,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2024_q3,PFE,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2024_q4,PFE,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2025_q1,PFE,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2025_q2,PFE,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2025_q3,PFE,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2025_q4,PFE,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2026_q1,PFE,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2026_q2,PFE,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2026_q3,PFE,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_pfe_2026_q4,PFE,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2022_q1,UNH,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2022_q2,UNH,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2022_q3,UNH,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2022_q4,UNH,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2023_q1,UNH,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2023_q2,UNH,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2023_q3,UNH,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2023_q4,UNH,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2024_q1,UNH,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2024_q2,UNH,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2024_q3,UNH,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2024_q4,UNH,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2025_q1,UNH,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2025_q2,UNH,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2025_q3,UNH,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2025_q4,UNH,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2026_q1,UNH,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2026_q2,UNH,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2026_q3,UNH,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_unh_2026_q4,UNH,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2022_q1,CVS,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2022_q2,CVS,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2022_q3,CVS,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2022_q4,CVS,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2023_q1,CVS,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2023_q2,CVS,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2023_q3,CVS,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2023_q4,CVS,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2024_q1,CVS,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2024_q2,CVS,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2024_q3,CVS,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2024_q4,CVS,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2025_q1,CVS,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2025_q2,CVS,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2025_q3,CVS,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2025_q4,CVS,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2026_q1,CVS,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2026_q2,CVS,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2026_q3,CVS,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cvs_2026_q4,CVS,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2022_q1,BA,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2022_q2,BA,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2022_q3,BA,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2022_q4,BA,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2023_q1,BA,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2023_q2,BA,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2023_q3,BA,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2023_q4,BA,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2024_q1,BA,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2024_q2,BA,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2024_q3,BA,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2024_q4,BA,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2025_q1,BA,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2025_q2,BA,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2025_q3,BA,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2025_q4,BA,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2026_q1,BA,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2026_q2,BA,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2026_q3,BA,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_ba_2026_q4,BA,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2022_q1,CAT,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2022_q2,CAT,2022_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2022_q3,CAT,2022_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2022_q4,CAT,2022_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2023_q1,CAT,2023_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2023_q2,CAT,2023_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2023_q3,CAT,2023_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2023_q4,CAT,2023_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2024_q1,CAT,2024_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2024_q2,CAT,2024_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2024_q3,CAT,2024_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2024_q4,CAT,2024_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2025_q1,CAT,2025_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2025_q2,CAT,2025_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2025_q3,CAT,2025_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2025_q4,CAT,2025_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2026_q1,CAT,2026_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2026_q2,CAT,2026_Q2,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2026_q3,CAT,2026_Q3,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_cat_2026_q4,CAT,2026_Q4,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
nyse5y_de_2022_q1,DE,2022_Q1,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,unknown_not_ingested,True,True,True,True,False,True,unknown,unknown_rights_blocked,False,review official IR/SEC/webcast availability and register manual-local path/hash if rights allow
