case_id,ticker,company_name,fiscal_year,fiscal_quarter,target_forms,sec_company_ref,accession_number,filing_url,item_202_or_exhibit_991,rights_status,blocked_reason,notes
pfe_2022_q4,PFE,Pfizer Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PFE/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
unh_2022_q4,UNH,UnitedHealth Group Incorporated,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UNH/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cvs_2022_q4,CVS,CVS Health Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CVS/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
abt_2022_q4,ABT,Abbott Laboratories,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ABT/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bmy_2022_q4,BMY,Bristol Myers Squibb Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BMY/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mdt_2022_q4,MDT,Medtronic plc,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MDT/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
tmo_2022_q4,TMO,Thermo Fisher Scientific Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TMO/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dhr_2022_q4,DHR,Danaher Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DHR/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bdx_2022_q4,BDX,"Becton, Dickinson and Company",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BDX/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ci_2022_q4,CI,The Cigna Group,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CI/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hca_2022_q4,HCA,"HCA Healthcare, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HCA/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
syk_2022_q4,SYK,Stryker Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SYK/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
xom_2022_q4,XOM,Exxon Mobil Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/XOM/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cvx_2022_q4,CVX,Chevron Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CVX/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cop_2022_q4,COP,ConocoPhillips,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/COP/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
slb_2022_q4,SLB,SLB,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SLB/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hal_2022_q4,HAL,Halliburton Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HAL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
eog_2022_q4,EOG,"EOG Resources, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EOG/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
oxy_2022_q4,OXY,Occidental Petroleum Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/OXY/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mpc_2022_q4,MPC,Marathon Petroleum Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MPC/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
psx_2022_q4,PSX,Phillips 66,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PSX/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
vlo_2022_q4,VLO,Valero Energy Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/VLO/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ba_2022_q4,BA,The Boeing Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BA/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
rtx_2022_q4,RTX,RTX Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/RTX/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
lmt_2022_q4,LMT,Lockheed Martin Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/LMT/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
noc_2022_q4,NOC,Northrop Grumman Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NOC/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gd_2022_q4,GD,General Dynamics Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GD/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cat_2022_q4,CAT,Caterpillar Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CAT/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
de_2022_q4,DE,Deere & Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DE/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ge_2022_q4,GE,GE Aerospace,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GE/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
etn_2022_q4,ETN,Eaton Corporation plc,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ETN/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
emr_2022_q4,EMR,Emerson Electric Co.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EMR/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mmm_2022_q4,MMM,3M Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MMM/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
itw_2022_q4,ITW,Illinois Tool Works Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ITW/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ph_2022_q4,PH,Parker-Hannifin Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PH/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
carr_2022_q4,CARR,Carrier Global Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CARR/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
otis_2022_q4,OTIS,Otis Worldwide Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/OTIS/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ups_2022_q4,UPS,"United Parcel Service, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UPS/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
fdx_2022_q4,FDX,FedEx Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/FDX/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dal_2022_q4,DAL,"Delta Air Lines, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DAL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
unp_2022_q4,UNP,Union Pacific Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UNP/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
nsc_2022_q4,NSC,Norfolk Southern Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NSC/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hd_2022_q4,HD,"The Home Depot, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HD/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
low_2022_q4,LOW,"Lowe's Companies, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/LOW/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
tgt_2022_q4,TGT,Target Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TGT/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
kr_2022_q4,KR,The Kroger Co.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/KR/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dg_2022_q4,DG,Dollar General Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DG/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mcd_2022_q4,MCD,McDonald's Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MCD/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
yum_2022_q4,YUM,"Yum! Brands, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/YUM/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
nke_2022_q4,NKE,"NIKE, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NKE/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dis_2022_q4,DIS,The Walt Disney Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DIS/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ko_2022_q4,KO,The Coca-Cola Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/KO/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
pg_2022_q4,PG,The Procter & Gamble Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PG/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cl_2022_q4,CL,Colgate-Palmolive Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
el_2022_q4,EL,The Estee Lauder Companies Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/EL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gis_2022_q4,GIS,"General Mills, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GIS/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hsy_2022_q4,HSY,The Hershey Company,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HSY/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
t_2022_q4,T,AT&T Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/T/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
vz_2022_q4,VZ,Verizon Communications Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/VZ/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ibm_2022_q4,IBM,International Business Machines Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/IBM/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
orcl_2022_q4,ORCL,Oracle Corporation,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ORCL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
crm_2022_q4,CRM,"Salesforce, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CRM/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
now_2022_q4,NOW,"ServiceNow, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NOW/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
acn_2022_q4,ACN,Accenture plc,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ACN/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dell_2022_q4,DELL,Dell Technologies Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DELL/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hpq_2022_q4,HPQ,HP Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HPQ/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
net_2022_q4,NET,"Cloudflare, Inc.",2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/NET/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
snow_2022_q4,SNOW,Snowflake Inc.,2022,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SNOW/2022/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
jpm_2021_q4,JPM,JPMorgan Chase & Co.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/JPM/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bac_2021_q4,BAC,Bank of America Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BAC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
c_2021_q4,C,Citigroup Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/C/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
wfc_2021_q4,WFC,Wells Fargo & Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/WFC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ms_2021_q4,MS,Morgan Stanley,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bk_2021_q4,BK,The Bank of New York Mellon Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BK/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
stt_2021_q4,STT,State Street Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/STT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
usb_2021_q4,USB,U.S. Bancorp,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/USB/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PNC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
tfc_2021_q4,TFC,Truist Financial Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TFC/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cof_2021_q4,COF,Capital One Financial Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/COF/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
axp_2021_q4,AXP,American Express Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/AXP/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
v_2021_q4,V,Visa Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/V/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ma_2021_q4,MA,Mastercard Incorporated,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MA/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/FIS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
gpn_2021_q4,GPN,Global Payments Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/GPN/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
blk_2021_q4,BLK,"BlackRock, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BLK/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bx_2021_q4,BX,Blackstone Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
schw_2021_q4,SCHW,The Charles Schwab Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SCHW/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ICE/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
spgi_2021_q4,SPGI,S&P Global Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/SPGI/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mco_2021_q4,MCO,Moody's Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MCO/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
aon_2021_q4,AON,Aon plc,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/AON/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
aig_2021_q4,AIG,"American International Group, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/AIG/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
met_2021_q4,MET,"MetLife, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MET/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
pru_2021_q4,PRU,"Prudential Financial, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PRU/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
trv_2021_q4,TRV,"The Travelers Companies, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TRV/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cb_2021_q4,CB,Chubb Limited,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CB/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
jnj_2021_q4,JNJ,Johnson & Johnson,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/JNJ/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
lly_2021_q4,LLY,Eli Lilly and Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/LLY/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mrk_2021_q4,MRK,"Merck & Co., Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MRK/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
pfe_2021_q4,PFE,Pfizer Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/PFE/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
unh_2021_q4,UNH,UnitedHealth Group Incorporated,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/UNH/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
cvs_2021_q4,CVS,CVS Health Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CVS/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
abt_2021_q4,ABT,Abbott Laboratories,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/ABT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bmy_2021_q4,BMY,Bristol Myers Squibb Company,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BMY/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
mdt_2021_q4,MDT,Medtronic plc,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/MDT/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
tmo_2021_q4,TMO,Thermo Fisher Scientific Inc.,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/TMO/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
dhr_2021_q4,DHR,Danaher Corporation,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/DHR/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
bdx_2021_q4,BDX,"Becton, Dickinson and Company",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/BDX/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
ci_2021_q4,CI,The Cigna Group,2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/CI/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
hca_2021_q4,HCA,"HCA Healthcare, Inc.",2021,Q4,8-K;10-Q;10-K,sec-edgar://metadata-first/HCA/2021/Q4,,,unknown_metadata_pending,metadata_only,sec_metadata_only,SEC metadata-first target row; filing body and exhibit downloads disabled by default.
