case_id,ticker,company_name,exchange,fiscal_year,fiscal_quarter,event_identity_status,official_ir_status,sec_status,transcript_status,audio_status,video_status,safe_download_candidates,blocked_source_count,next_action
aon_2022_q4,AON,Aon plc,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
aig_2022_q4,AIG,"American International Group, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
met_2022_q4,MET,"MetLife, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
pru_2022_q4,PRU,"Prudential Financial, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
trv_2022_q4,TRV,"The Travelers Companies, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cb_2022_q4,CB,Chubb Limited,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
jnj_2022_q4,JNJ,Johnson & Johnson,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
lly_2022_q4,LLY,Eli Lilly and Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mrk_2022_q4,MRK,"Merck & Co., Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
pfe_2022_q4,PFE,Pfizer Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
unh_2022_q4,UNH,UnitedHealth Group Incorporated,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cvs_2022_q4,CVS,CVS Health Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
abt_2022_q4,ABT,Abbott Laboratories,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
bmy_2022_q4,BMY,Bristol Myers Squibb Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mdt_2022_q4,MDT,Medtronic plc,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
tmo_2022_q4,TMO,Thermo Fisher Scientific Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
dhr_2022_q4,DHR,Danaher Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
bdx_2022_q4,BDX,"Becton, Dickinson and Company",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ci_2022_q4,CI,The Cigna Group,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
hca_2022_q4,HCA,"HCA Healthcare, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
syk_2022_q4,SYK,Stryker Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
xom_2022_q4,XOM,Exxon Mobil Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cvx_2022_q4,CVX,Chevron Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cop_2022_q4,COP,ConocoPhillips,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
slb_2022_q4,SLB,SLB,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
hal_2022_q4,HAL,Halliburton Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
eog_2022_q4,EOG,"EOG Resources, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
oxy_2022_q4,OXY,Occidental Petroleum Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mpc_2022_q4,MPC,Marathon Petroleum Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
psx_2022_q4,PSX,Phillips 66,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
vlo_2022_q4,VLO,Valero Energy Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ba_2022_q4,BA,The Boeing Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
rtx_2022_q4,RTX,RTX Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
lmt_2022_q4,LMT,Lockheed Martin Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
noc_2022_q4,NOC,Northrop Grumman Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
gd_2022_q4,GD,General Dynamics Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cat_2022_q4,CAT,Caterpillar Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
de_2022_q4,DE,Deere & Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ge_2022_q4,GE,GE Aerospace,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
etn_2022_q4,ETN,Eaton Corporation plc,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
emr_2022_q4,EMR,Emerson Electric Co.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mmm_2022_q4,MMM,3M Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
itw_2022_q4,ITW,Illinois Tool Works Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ph_2022_q4,PH,Parker-Hannifin Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
carr_2022_q4,CARR,Carrier Global Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
otis_2022_q4,OTIS,Otis Worldwide Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ups_2022_q4,UPS,"United Parcel Service, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
fdx_2022_q4,FDX,FedEx Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
dal_2022_q4,DAL,"Delta Air Lines, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
unp_2022_q4,UNP,Union Pacific Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
nsc_2022_q4,NSC,Norfolk Southern Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
hd_2022_q4,HD,"The Home Depot, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
low_2022_q4,LOW,"Lowe's Companies, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
tgt_2022_q4,TGT,Target Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
kr_2022_q4,KR,The Kroger Co.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
dg_2022_q4,DG,Dollar General Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mcd_2022_q4,MCD,McDonald's Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
yum_2022_q4,YUM,"Yum! Brands, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
nke_2022_q4,NKE,"NIKE, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
dis_2022_q4,DIS,The Walt Disney Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ko_2022_q4,KO,The Coca-Cola Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
pg_2022_q4,PG,The Procter & Gamble Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cl_2022_q4,CL,Colgate-Palmolive Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
el_2022_q4,EL,The Estee Lauder Companies Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
gis_2022_q4,GIS,"General Mills, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
hsy_2022_q4,HSY,The Hershey Company,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
t_2022_q4,T,AT&T Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
vz_2022_q4,VZ,Verizon Communications Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ibm_2022_q4,IBM,International Business Machines Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
orcl_2022_q4,ORCL,Oracle Corporation,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
crm_2022_q4,CRM,"Salesforce, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
now_2022_q4,NOW,"ServiceNow, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
acn_2022_q4,ACN,Accenture plc,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
dell_2022_q4,DELL,Dell Technologies Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
hpq_2022_q4,HPQ,HP Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
net_2022_q4,NET,"Cloudflare, Inc.",NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
snow_2022_q4,SNOW,Snowflake Inc.,NYSE,2022,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
jpm_2021_q4,JPM,JPMorgan Chase & Co.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
bac_2021_q4,BAC,Bank of America Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
c_2021_q4,C,Citigroup Inc.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
wfc_2021_q4,WFC,Wells Fargo & Company,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ms_2021_q4,MS,Morgan Stanley,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
bk_2021_q4,BK,The Bank of New York Mellon Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
stt_2021_q4,STT,State Street Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
usb_2021_q4,USB,U.S. Bancorp,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
tfc_2021_q4,TFC,Truist Financial Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cof_2021_q4,COF,Capital One Financial Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
axp_2021_q4,AXP,American Express Company,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
v_2021_q4,V,Visa Inc.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ma_2021_q4,MA,Mastercard Incorporated,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
gpn_2021_q4,GPN,Global Payments Inc.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
blk_2021_q4,BLK,"BlackRock, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
bx_2021_q4,BX,Blackstone Inc.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
schw_2021_q4,SCHW,The Charles Schwab Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
spgi_2021_q4,SPGI,S&P Global Inc.,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
mco_2021_q4,MCO,Moody's Corporation,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
aon_2021_q4,AON,Aon plc,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
aig_2021_q4,AIG,"American International Group, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
met_2021_q4,MET,"MetLife, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
pru_2021_q4,PRU,"Prudential Financial, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
trv_2021_q4,TRV,"The Travelers Companies, Inc.",NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
cb_2021_q4,CB,Chubb Limited,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
jnj_2021_q4,JNJ,Johnson & Johnson,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
lly_2021_q4,LLY,Eli Lilly and Company,NYSE,2021,Q4,target_placeholder_period_end_date,candidate_metadata_only,metadata_only,not_collected_metadata_only,not_collected_metadata_only,metadata_only_no_download,0,1,Manual review official IR/SEC event identity and rights before permitted acquisition.
