registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
t_2025_q4_webcast_provider_2,t_2025_q4,T,AT&T Inc.,2025,Q4,webcast_provider,https://investors.att.com/,investors.att.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:30eaf4560c1b1c0f880a9100bbfa2843ae22aec1cbc61498c64e25682d6e9ad7,"Audio/webcast replay candidate only; support layer, not canonical transcript."
t_2025_q4_sec_edgar_3,t_2025_q4,T,AT&T Inc.,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/T/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:20d2aafd2c84680c96cf09daa2763f3561210efb5342bfa609821edd5dd444cf,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
t_2025_q4_youtube_metadata_only_4,t_2025_q4,T,AT&T Inc.,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=T+AT%26T+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:cb990ea3bb1e35b5b697722afa21bd8cc64b315d31372742f352d5272789ccc8,No YouTube audio or video acquisition is performed.
t_2025_q4_earnings_platform_5,t_2025_q4,T,AT&T Inc.,2025,Q4,earnings_platform,licensed-vendor://blocked/T/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ba3012919e9c7040067521219a6c1814330a8925880ee2de4103e369c690308d,Vendor raw transcript access is blocked by default.
low_2025_q4_company_ir_1,low_2025_q4,LOW,"Lowe's Companies, Inc.",2025,Q4,company_ir,https://corporate.lowes.com/investors,corporate.lowes.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8899999ed59fd27040fff74b3223ed407069de0c44f481673316a9aaa8636af2,Preferred transcript source when terms allow; this row does not assert transcript availability.
low_2025_q4_webcast_provider_2,low_2025_q4,LOW,"Lowe's Companies, Inc.",2025,Q4,webcast_provider,https://corporate.lowes.com/investors,corporate.lowes.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e1a11cc387e3551d709f8a336d60fbdfad73bff8040ad79036435ef181cfeba2,"Audio/webcast replay candidate only; support layer, not canonical transcript."
low_2025_q4_sec_edgar_3,low_2025_q4,LOW,"Lowe's Companies, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/LOW/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:77372428b5989dc590ce96c5fc5ca640c5b46f1a78b260aae37b995414be3cc2,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
low_2025_q4_youtube_metadata_only_4,low_2025_q4,LOW,"Lowe's Companies, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=LOW+Lowe%27s+Companies%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9f033af0396c0596650695e286ee023b38d1a7e1253383a8e72cb3e0e67e51b3,No YouTube audio or video acquisition is performed.
low_2025_q4_earnings_platform_5,low_2025_q4,LOW,"Lowe's Companies, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/LOW/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:9c6dac0319810c426576b72cf144d6f3f1e1b2c6597449aec509063710e9aa81,Vendor raw transcript access is blocked by default.
ups_2025_q4_company_ir_1,ups_2025_q4,UPS,"United Parcel Service, Inc.",2025,Q4,company_ir,https://investors.ups.com/,investors.ups.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:466e79c1f17d6d477214f7178455581e26472dd5b886ebfc6cd742b456c843f3,Preferred transcript source when terms allow; this row does not assert transcript availability.
ups_2025_q4_webcast_provider_2,ups_2025_q4,UPS,"United Parcel Service, Inc.",2025,Q4,webcast_provider,https://investors.ups.com/,investors.ups.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a34fc659a062acf9cf0d13130969c85d650b433d8ee06afa98bcbb1e0616788e,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ups_2025_q4_sec_edgar_3,ups_2025_q4,UPS,"United Parcel Service, Inc.",2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/UPS/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2a7173e0e33ddbfe0970310813febdfc92f13647dcb359baa915454ebbe2dd3a,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ups_2025_q4_youtube_metadata_only_4,ups_2025_q4,UPS,"United Parcel Service, Inc.",2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=UPS+United+Parcel+Service%2C+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:982d53ac3f1cbb1c901f7de481305d9d37ae9d4011da2b3c3267829321d5d063,No YouTube audio or video acquisition is performed.
ups_2025_q4_earnings_platform_5,ups_2025_q4,UPS,"United Parcel Service, Inc.",2025,Q4,earnings_platform,licensed-vendor://blocked/UPS/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:06c41926a36e93e0d1eae967f77928da267dadc08ab53c0ba9fd76ed8e2eac6e,Vendor raw transcript access is blocked by default.
rtx_2025_q4_company_ir_1,rtx_2025_q4,RTX,RTX Corporation,2025,Q4,company_ir,https://investors.rtx.com/,investors.rtx.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:eb17dff1150f164c2cd45091f2d0c9a1dcd657f645ec6557eb0b50e1047ba370,Preferred transcript source when terms allow; this row does not assert transcript availability.
rtx_2025_q4_webcast_provider_2,rtx_2025_q4,RTX,RTX Corporation,2025,Q4,webcast_provider,https://investors.rtx.com/,investors.rtx.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:fdc7a1e89ceb59c81b2fb171ee3424b9dbc996dfe9f40d3ab3b2b7fe8b0184f3,"Audio/webcast replay candidate only; support layer, not canonical transcript."
rtx_2025_q4_sec_edgar_3,rtx_2025_q4,RTX,RTX Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/RTX/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f4924c24a7d585c16a6613be8f6779c1cb24bbe84d6c842f16944f3bd0c45914,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
rtx_2025_q4_youtube_metadata_only_4,rtx_2025_q4,RTX,RTX Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=RTX+RTX+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7c36681a21093e70c6c96519f4784fba7faa2aa377009c4c7f074e9a3b0cb67f,No YouTube audio or video acquisition is performed.
rtx_2025_q4_earnings_platform_5,rtx_2025_q4,RTX,RTX Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/RTX/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:daebc5239e78209f578877c348c43c92f7ccd52d16b6486d79882b16e9b2a824,Vendor raw transcript access is blocked by default.
lmt_2025_q4_company_ir_1,lmt_2025_q4,LMT,Lockheed Martin Corporation,2025,Q4,company_ir,https://investors.lockheedmartin.com/,investors.lockheedmartin.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:07c408fc886a3380c5e8165e67bdb30983b35fc475b9fa7db4cc050519c97b5d,Preferred transcript source when terms allow; this row does not assert transcript availability.
lmt_2025_q4_webcast_provider_2,lmt_2025_q4,LMT,Lockheed Martin Corporation,2025,Q4,webcast_provider,https://investors.lockheedmartin.com/,investors.lockheedmartin.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:532abc2d7f1510ae8290bc097c054634aa48a6d7102a67defb98b4d3326ba7b5,"Audio/webcast replay candidate only; support layer, not canonical transcript."
lmt_2025_q4_sec_edgar_3,lmt_2025_q4,LMT,Lockheed Martin Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/LMT/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:20246e27629d0144d1d6dafa4bd25015778dedb0e00395834fcf7422a977a629,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
lmt_2025_q4_youtube_metadata_only_4,lmt_2025_q4,LMT,Lockheed Martin Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=LMT+Lockheed+Martin+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:dd06985c840dbc7bb0036221c911f5b76684bc7f0f9d4ede5878a9e7d1fdc046,No YouTube audio or video acquisition is performed.
lmt_2025_q4_earnings_platform_5,lmt_2025_q4,LMT,Lockheed Martin Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/LMT/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:fc8c5f8041b72285374b6fe0db5b27f5252418e020424e446f681a72d43d93a9,Vendor raw transcript access is blocked by default.
noc_2025_q4_company_ir_1,noc_2025_q4,NOC,Northrop Grumman Corporation,2025,Q4,company_ir,https://investor.northropgrumman.com/,investor.northropgrumman.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0e4cc1000388860c15777f461b60d7a31dcebd5d1f49d97ee81445012898204f,Preferred transcript source when terms allow; this row does not assert transcript availability.
noc_2025_q4_webcast_provider_2,noc_2025_q4,NOC,Northrop Grumman Corporation,2025,Q4,webcast_provider,https://investor.northropgrumman.com/,investor.northropgrumman.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:699c46c9f749baef7f00ec488809dda051d5a4c47751b1dc4ea6d3fc04fba5ec,"Audio/webcast replay candidate only; support layer, not canonical transcript."
noc_2025_q4_sec_edgar_3,noc_2025_q4,NOC,Northrop Grumman Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/NOC/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6ac2e3139ddfc0b62c832cc0c48d3ad60d73176c537fb18b17b29b873a1a0225,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
noc_2025_q4_youtube_metadata_only_4,noc_2025_q4,NOC,Northrop Grumman Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=NOC+Northrop+Grumman+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e27667dcc40f8cca9ddce2f4599d31a0c47e96db5346fc043f1cef15befcf902,No YouTube audio or video acquisition is performed.
noc_2025_q4_earnings_platform_5,noc_2025_q4,NOC,Northrop Grumman Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/NOC/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:35e4aad60bdaa978f0ed6dfb2075e50844141a7c4eddf97bf663268d511f1781,Vendor raw transcript access is blocked by default.
cvx_2025_q4_company_ir_1,cvx_2025_q4,CVX,Chevron Corporation,2025,Q4,company_ir,https://www.chevron.com/investors,chevron.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a9cd6762c477f4d0086e5a4580981c044f3178725b26ac9fc67c563f265a06b7,Preferred transcript source when terms allow; this row does not assert transcript availability.
cvx_2025_q4_webcast_provider_2,cvx_2025_q4,CVX,Chevron Corporation,2025,Q4,webcast_provider,https://www.chevron.com/investors,chevron.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:80e5e06609f6d820f1dc42f34f0a547980f2141edcf0e234a95554b34bb340fc,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cvx_2025_q4_sec_edgar_3,cvx_2025_q4,CVX,Chevron Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CVX/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7ef0f36771b57d0c184d65aa10c8dd54b767c208a8a965e2eb7f1ad9adb58e81,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cvx_2025_q4_youtube_metadata_only_4,cvx_2025_q4,CVX,Chevron Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=CVX+Chevron+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e3a3d39cb747dec253dec5993dcf10f404521bbcfe8c0152670c54cc82d60f70,No YouTube audio or video acquisition is performed.
cvx_2025_q4_earnings_platform_5,cvx_2025_q4,CVX,Chevron Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/CVX/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:1435659d59f951f600daa4d29fad738d25d50b7214d6c34a11440fd1db0704ce,Vendor raw transcript access is blocked by default.
cop_2025_q4_company_ir_1,cop_2025_q4,COP,ConocoPhillips,2025,Q4,company_ir,https://www.conocophillips.com/investor/,conocophillips.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:99758bb894a735ac187887876420de10413408920e2cfee82c4762c7f09952ff,Preferred transcript source when terms allow; this row does not assert transcript availability.
cop_2025_q4_webcast_provider_2,cop_2025_q4,COP,ConocoPhillips,2025,Q4,webcast_provider,https://www.conocophillips.com/investor/,conocophillips.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:41e62b60f8c8e006ee5f919868aa3e0bf072a9305c507b073d6f0e33f44abb81,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cop_2025_q4_sec_edgar_3,cop_2025_q4,COP,ConocoPhillips,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/COP/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a1b4e0a01e7ca21bc7d8eb31da65c37ab8b05445e754e3113366d17691c4ef3e,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cop_2025_q4_youtube_metadata_only_4,cop_2025_q4,COP,ConocoPhillips,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=COP+ConocoPhillips+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a74ce363c7cb1fbdb394cbe7d49aa1bf0c6a86eda656d8421c4622bec27617b4,No YouTube audio or video acquisition is performed.
cop_2025_q4_earnings_platform_5,cop_2025_q4,COP,ConocoPhillips,2025,Q4,earnings_platform,licensed-vendor://blocked/COP/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:564e2e5c1510655a6684f914cd75bd1ecd997efed4a2d4dbd0e3cf6968edb922,Vendor raw transcript access is blocked by default.
slb_2025_q4_company_ir_1,slb_2025_q4,SLB,SLB,2025,Q4,company_ir,https://investorcenter.slb.com/,investorcenter.slb.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e2e2dfd3d369d588e0510560580f89963abfe8b8e3ea9e798cf6a5e8d03af850,Preferred transcript source when terms allow; this row does not assert transcript availability.
slb_2025_q4_webcast_provider_2,slb_2025_q4,SLB,SLB,2025,Q4,webcast_provider,https://investorcenter.slb.com/,investorcenter.slb.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ff33977abfd05e4266d0a0f36dea61854aa48ea79a1cc47115fc793c0e6c6c8c,"Audio/webcast replay candidate only; support layer, not canonical transcript."
slb_2025_q4_sec_edgar_3,slb_2025_q4,SLB,SLB,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/SLB/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ead9db0852ae984fc75f11a1a7a29edc48afbea1d4760dcf43bde52601c338aa,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
slb_2025_q4_youtube_metadata_only_4,slb_2025_q4,SLB,SLB,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=SLB+SLB+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e811888b2cf85a0f79407e6bd1473e4532f7bbe0a7b1d0f848a739f7da6caf06,No YouTube audio or video acquisition is performed.
slb_2025_q4_earnings_platform_5,slb_2025_q4,SLB,SLB,2025,Q4,earnings_platform,licensed-vendor://blocked/SLB/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:be5824fe4a6eca63323ee15def01ac0504226eb3b6cc80f8def69686aae106f6,Vendor raw transcript access is blocked by default.
hal_2025_q4_company_ir_1,hal_2025_q4,HAL,Halliburton Company,2025,Q4,company_ir,https://ir.halliburton.com/,ir.halliburton.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4ccd4454262423a625078ecb495c4b40814871f8f9b47a50f1ac36bde8a3d851,Preferred transcript source when terms allow; this row does not assert transcript availability.
hal_2025_q4_webcast_provider_2,hal_2025_q4,HAL,Halliburton Company,2025,Q4,webcast_provider,https://ir.halliburton.com/,ir.halliburton.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:91286573ec8783e2b419b134d1a8f2efb69c6c4252fcedc016ff3b5a388b703a,"Audio/webcast replay candidate only; support layer, not canonical transcript."
hal_2025_q4_sec_edgar_3,hal_2025_q4,HAL,Halliburton Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/HAL/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:29b6a40922dc97265c88c7d502cb6e05202a61dfe6bfb3903d94e5a85cfa217f,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
hal_2025_q4_youtube_metadata_only_4,hal_2025_q4,HAL,Halliburton Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=HAL+Halliburton+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:22984c76b80c183c1c9b1e59292096373c14ae9df69441c62ed13424910e621e,No YouTube audio or video acquisition is performed.
hal_2025_q4_earnings_platform_5,hal_2025_q4,HAL,Halliburton Company,2025,Q4,earnings_platform,licensed-vendor://blocked/HAL/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f13bcd44a94eac1d4614f7af6b6728f888e7f0b0fbb64cc3644e6d10ec4f7fe7,Vendor raw transcript access is blocked by default.
pg_2025_q4_company_ir_1,pg_2025_q4,PG,The Procter & Gamble Company,2025,Q4,company_ir,https://www.pginvestor.com/,pginvestor.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2bb83c446121099b7cfc7937397c3e45122a8264acf5ec4e9ba58165c522e964,Preferred transcript source when terms allow; this row does not assert transcript availability.
pg_2025_q4_webcast_provider_2,pg_2025_q4,PG,The Procter & Gamble Company,2025,Q4,webcast_provider,https://www.pginvestor.com/,pginvestor.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:98bee0ee580297a66c5acde7f07a8d141067df8fca96b0ed97eaac4271161900,"Audio/webcast replay candidate only; support layer, not canonical transcript."
pg_2025_q4_sec_edgar_3,pg_2025_q4,PG,The Procter & Gamble Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/PG/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d369bc821705df866a0955eaa17385d76d326260faef73824a117cb6b3303888,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
pg_2025_q4_youtube_metadata_only_4,pg_2025_q4,PG,The Procter & Gamble Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=PG+The+Procter+%26+Gamble+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:991134a82f6e494e6edfd292316760977ab0babbc9e421d57f6c06af9f7d4c47,No YouTube audio or video acquisition is performed.
pg_2025_q4_earnings_platform_5,pg_2025_q4,PG,The Procter & Gamble Company,2025,Q4,earnings_platform,licensed-vendor://blocked/PG/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:438a253eadac09863f1e0ab2ed7aa00bdc9a2b4e2ff4cf3244897718b8a95c68,Vendor raw transcript access is blocked by default.
cl_2025_q4_company_ir_1,cl_2025_q4,CL,Colgate-Palmolive Company,2025,Q4,company_ir,https://investor.colgatepalmolive.com/,investor.colgatepalmolive.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:55cf362571bcfa5c34ec300ac005c35b9627ebc7fc0b42892e84fe19fb62a84e,Preferred transcript source when terms allow; this row does not assert transcript availability.
