source_id,case_id,ticker,company_name,fiscal_year,fiscal_quarter,asset_type,source_type,source_url,source_domain,rights_status,blocked_reason,allow_download,allow_eval_use,allow_training_use,commit_allowed,manual_approval_required,approval_ref,approved_by,approved_at,license_config_ref,explicit_training_rights_ref,source_terms_checked,robots_checked,review_priority,next_action,provenance_hash
src_b73bd9ef65d59bcab,gis_2022_q4,GIS,"General Mills, Inc.",2022,Q4,transcript,official_ir,https://investors.generalmills.com/,investors.generalmills.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:43ae2692c1d0980ba07e945de732a6b09a7d268441afc0ddd566d7438a910756
src_80ca903e1a939dc6e,gis_2022_q4,GIS,"General Mills, Inc.",2022,Q4,audio,official_ir,https://investors.generalmills.com/,investors.generalmills.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:fa35f37b1ea315fed2221d7c14a0282281299343df038374c15faae3806dabc7
src_b15f1b38555442240,hsy_2022_q4,HSY,The Hershey Company,2022,Q4,transcript,official_ir,https://www.thehersheycompany.com/en_us/investors.html,www.thehersheycompany.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:804e3f828524b3f5e68d196e0c0a36b4d6004b31215995792007090ae1b65ff8
src_23e3f013ceae73c66,hsy_2022_q4,HSY,The Hershey Company,2022,Q4,audio,official_ir,https://www.thehersheycompany.com/en_us/investors.html,www.thehersheycompany.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:56adfe818a91a7b3f8622bc2b0e1830cb127dcc5e23c2017544a636c50c011e5
src_13bd3761f1c997e51,t_2022_q4,T,AT&T Inc.,2022,Q4,transcript,official_ir,https://investors.att.com/,investors.att.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6afaa66f3ae0e0f472a1aabb508eebdedcf79228a1dacf57f872d57a788a82c8
src_278071dbca797b29c,t_2022_q4,T,AT&T Inc.,2022,Q4,audio,official_ir,https://investors.att.com/,investors.att.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:0da4e4519378c1cbf6103d2802f582923ab64ae961967a8a720529b369dd001f
src_92bef318ca9fc5526,vz_2022_q4,VZ,Verizon Communications Inc.,2022,Q4,transcript,official_ir,https://www.verizon.com/about/investors,www.verizon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:64fc711d6212f1970d70485fee84bc210c9e691c6d7bc8aa64c0edd354ca0d8e
src_7dfde166b4c42cdbe,vz_2022_q4,VZ,Verizon Communications Inc.,2022,Q4,audio,official_ir,https://www.verizon.com/about/investors,www.verizon.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a7cd6d247e61fb8e4a12056a34a9c0e3919aed245efe92d55c1a2696365f4c26
src_48950b533b8dddebf,ibm_2022_q4,IBM,International Business Machines Corporation,2022,Q4,transcript,official_ir,https://www.ibm.com/investor,www.ibm.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b019d3b3cd189914f9e620f28428275b107bb9dc9128d4003f09a8784721f553
src_29cf073b9226e6de5,ibm_2022_q4,IBM,International Business Machines Corporation,2022,Q4,audio,official_ir,https://www.ibm.com/investor,www.ibm.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:98e908f8b845662accedf47c93801ba9f6e5e8168675b267d3d71c322ca2bbb5
src_d4634e13c7b83c5f4,orcl_2022_q4,ORCL,Oracle Corporation,2022,Q4,transcript,official_ir,https://investor.oracle.com/,investor.oracle.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:7df0d24bf4186f8aae7124a4b9b3eaf6b476d9cbcb7e00624184c8247afd01c0
src_e5bde1c1ce34589e5,orcl_2022_q4,ORCL,Oracle Corporation,2022,Q4,audio,official_ir,https://investor.oracle.com/,investor.oracle.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9c511d9d39e4857978874a011ca47cf9f8c17394dbffa58c8b332bb693f5eebb
src_4f43a05c2cf9e1954,crm_2022_q4,CRM,"Salesforce, Inc.",2022,Q4,transcript,official_ir,https://investor.salesforce.com/,investor.salesforce.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ba121b6886a19fc7f29200c7cd4bfee07ba9c9abb92e85b4e37ab21306772319
src_d1c5afd7fe966cc94,crm_2022_q4,CRM,"Salesforce, Inc.",2022,Q4,audio,official_ir,https://investor.salesforce.com/,investor.salesforce.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b90e212a11834d510a1b0565f651b92e63427719d4f87212f5cef0c9014014b7
src_2c16823c6a26d3b8b,now_2022_q4,NOW,"ServiceNow, Inc.",2022,Q4,transcript,official_ir,https://investors.servicenow.com/,investors.servicenow.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5ee87d68816fe37a0d441144f6737e33aa1a805319dc29852bfd3e6d3d5eec59
src_e9ac5740f7fae0ea5,now_2022_q4,NOW,"ServiceNow, Inc.",2022,Q4,audio,official_ir,https://investors.servicenow.com/,investors.servicenow.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ce047c9e3073365ce210da09b8ad46af3416a5c0994ca6a4ce1ab8dbfd26fb5b
src_826065d6bb76e2ed8,acn_2022_q4,ACN,Accenture plc,2022,Q4,transcript,official_ir,https://investor.accenture.com/,investor.accenture.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3457fe59dc570cacff6aa81eba14fdef6e4013d055e0fdb803ec192603650c92
src_63f7501333b587d4c,acn_2022_q4,ACN,Accenture plc,2022,Q4,audio,official_ir,https://investor.accenture.com/,investor.accenture.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:243bafd2fb5c31e049743629e084555a8246ab57561d29b31decec07037be81a
src_12c0e769851cb5e17,dell_2022_q4,DELL,Dell Technologies Inc.,2022,Q4,transcript,official_ir,https://investors.delltechnologies.com/,investors.delltechnologies.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:d54be6affaeffa5f6bf0a0e2dec2d4348054a8861f62368234869e6b37c54a64
src_93a957cd45eaef9c1,dell_2022_q4,DELL,Dell Technologies Inc.,2022,Q4,audio,official_ir,https://investors.delltechnologies.com/,investors.delltechnologies.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3bcde7918408f32236eeb46a9ed9ecafa26cfebdfeac3b4e8f133e624b89bcc8
src_37c904285d30e922e,hpq_2022_q4,HPQ,HP Inc.,2022,Q4,transcript,official_ir,https://investor.hp.com/,investor.hp.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f4da783cbea99720cfde3b1fd0c370d41cc948e988a4df4297dc2d38a5fbfefb
src_d6555dc9d083105cb,hpq_2022_q4,HPQ,HP Inc.,2022,Q4,audio,official_ir,https://investor.hp.com/,investor.hp.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:2b04bd566c7bf1fb445cece28bc13eaf2db994456764355f2abde8e1c5c82320
src_47fc4f0ba3423f6a9,net_2022_q4,NET,"Cloudflare, Inc.",2022,Q4,transcript,official_ir,https://cloudflare.net/news-and-events/events-and-presentations,cloudflare.net,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:87d4e387f95ca70c41cf5c58cf3d7911c7975765e1c71102357bee7e24d6a115
src_7facac8e73209069b,net_2022_q4,NET,"Cloudflare, Inc.",2022,Q4,audio,official_ir,https://cloudflare.net/news-and-events/events-and-presentations,cloudflare.net,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9af3ecf68c7a8733d6683780e9530498711d901891b7d58656d0e76c35e4dda0
src_876143cee2a227247,snow_2022_q4,SNOW,Snowflake Inc.,2022,Q4,transcript,official_ir,https://investors.snowflake.com/,investors.snowflake.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:699d6b291c0b187c521a1dfec2bfdf0d0d9865213d3a0fa6a335a4d434c76d95
src_d9b71d1ffa273aee7,snow_2022_q4,SNOW,Snowflake Inc.,2022,Q4,audio,official_ir,https://investors.snowflake.com/,investors.snowflake.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:89bbf18a01e81e4ba5c248ee43f889e52a3ed80f316095360cf78c8a25be7fea
src_94b8ecb6dd785cbf3,jpm_2021_q4,JPM,JPMorgan Chase & Co.,2021,Q4,transcript,official_ir,https://www.jpmorganchase.com/ir,www.jpmorganchase.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:429ed88360a37ba440b66b130677d8fc6a8404711cb42cdf980f174451f0cb43
src_a4bd13a3e4f957668,jpm_2021_q4,JPM,JPMorgan Chase & Co.,2021,Q4,audio,official_ir,https://www.jpmorganchase.com/ir,www.jpmorganchase.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f5870337f019e4af59f5753c43b511753e6cc0e12ed8c8dda3f4b068df0f80ac
src_14a1d4c6b6b798b55,bac_2021_q4,BAC,Bank of America Corporation,2021,Q4,transcript,official_ir,https://investor.bankofamerica.com/,investor.bankofamerica.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:d8d9b2da3ab58c01c77c734bed4b082b159a16fdc7319d496ef79595ac892484
src_28d859badec563b58,bac_2021_q4,BAC,Bank of America Corporation,2021,Q4,audio,official_ir,https://investor.bankofamerica.com/,investor.bankofamerica.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5b0347c9a83805f5333ea047c88350e5d436fb5c05fb604ea502571b165da658
src_8292ef49979085f77,c_2021_q4,C,Citigroup Inc.,2021,Q4,transcript,official_ir,https://www.citigroup.com/global/investors,www.citigroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f6b6c56cd099397c0719711b6d1656748e156c7f6ab0a67590796d55deb065e1
src_355e56c7f1e249cc2,c_2021_q4,C,Citigroup Inc.,2021,Q4,audio,official_ir,https://www.citigroup.com/global/investors,www.citigroup.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:9563abec3b629d32570b773d803a7f1d64187a78626c2c86cfb4b335dc069721
src_e1be953b40d516a9d,wfc_2021_q4,WFC,Wells Fargo & Company,2021,Q4,transcript,official_ir,https://www.wellsfargo.com/about/investor-relations/,www.wellsfargo.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f37fd0c41f9e2856028e43c97edf3b58b08a2e4185b6e870f7e3958823979ca3
src_096eca98b32f28b8b,wfc_2021_q4,WFC,Wells Fargo & Company,2021,Q4,audio,official_ir,https://www.wellsfargo.com/about/investor-relations/,www.wellsfargo.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:675fdd53ab1c37e13a92f24d9a01bc13c4435e6b55e81a1e0adc8d308e703e34
src_6ef0b122ff6dea983,gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",2021,Q4,transcript,official_ir,https://www.goldmansachs.com/investor-relations/,www.goldmansachs.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:266a0c6dab96a08735aeca5a20d9cd381c063d4a3c837c865c16b81516845cc4
src_cc06cab1025bd924f,gs_2021_q4,GS,"The Goldman Sachs Group, Inc.",2021,Q4,audio,official_ir,https://www.goldmansachs.com/investor-relations/,www.goldmansachs.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:2f313b2b8a2f4871bac1e6dda4f5b22a3e01d9c0723d9064c1f6ef8691bb14cc
src_bd16f27f3222ad017,ms_2021_q4,MS,Morgan Stanley,2021,Q4,transcript,official_ir,https://www.morganstanley.com/about-us-ir,www.morganstanley.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:060b4fad2fdebf0c5872b6fefc6da633977e3d8b300ecbd27dc6d170641802e9
src_6d19483ab9d1d133a,ms_2021_q4,MS,Morgan Stanley,2021,Q4,audio,official_ir,https://www.morganstanley.com/about-us-ir,www.morganstanley.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:871343c4aadf242ff70ab5082da8aec65928187952eab7731f13afc0ca27fbba
src_f36b13676aa351e30,bk_2021_q4,BK,The Bank of New York Mellon Corporation,2021,Q4,transcript,official_ir,https://www.bny.com/corporate/global/en/investor-relations.html,www.bny.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:41a2624a4c6f3b3ec08162eb52141ac8268d1883aa81cb3e1c5f46a30a41ba04
src_63d11c5f9f9a65d0f,bk_2021_q4,BK,The Bank of New York Mellon Corporation,2021,Q4,audio,official_ir,https://www.bny.com/corporate/global/en/investor-relations.html,www.bny.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a46bb89bec90a65e6734b4714fab2d84bf877a572a6f3e9752ea616d7d1cb0ef
src_47c5e68a5c5bba463,stt_2021_q4,STT,State Street Corporation,2021,Q4,transcript,official_ir,https://investors.statestreet.com/,investors.statestreet.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:c3039257af68668d83294ccb1255d2c3ab60aecf976f82616a880094d1e89884
src_15ff8c5061a3deca6,stt_2021_q4,STT,State Street Corporation,2021,Q4,audio,official_ir,https://investors.statestreet.com/,investors.statestreet.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:e8ccf76e7c22828b92acd08d5d654f6e50235f34c889965a9a392128cc289b8c
src_cf50240299b6fbe6b,usb_2021_q4,USB,U.S. Bancorp,2021,Q4,transcript,official_ir,https://ir.usbank.com/,ir.usbank.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:1bbeefc017977a31b5cedbe32a61b0f7ddb55e7655c07d6cbf0423139539dad7
src_3673dc608ab840aa3,usb_2021_q4,USB,U.S. Bancorp,2021,Q4,audio,official_ir,https://ir.usbank.com/,ir.usbank.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8ed4b926407a159de8753e760beb2d4120076f757b6aff07216ac13c6283c599
src_72b111986677c1584,pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",2021,Q4,transcript,official_ir,https://investor.pnc.com/,investor.pnc.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:79bb4f0c4b9cfb89bf6b8f1db98a9313fffa0212ac10e1458ec946ceb1f75d62
src_dd63e98767ed0605e,pnc_2021_q4,PNC,"The PNC Financial Services Group, Inc.",2021,Q4,audio,official_ir,https://investor.pnc.com/,investor.pnc.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:e7f221062bf51ed80fd099887a896fc3a31f560c218fda11e16db40c19da6303
src_4c6109bb95ac19549,tfc_2021_q4,TFC,Truist Financial Corporation,2021,Q4,transcript,official_ir,https://ir.truist.com/,ir.truist.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:5666d0ab1d6ec99c0d196ba5e5b4bcbb096d5ea2ecddb4eddcb3a51e1bcbe7fc
src_6d3b7b019660eca5b,tfc_2021_q4,TFC,Truist Financial Corporation,2021,Q4,audio,official_ir,https://ir.truist.com/,ir.truist.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:62d611d0c9a73266086f2ef3b4ad8dfa265a9cc718fe7109bb01fd186adc3c50
src_9855241bf5e3ec592,cof_2021_q4,COF,Capital One Financial Corporation,2021,Q4,transcript,official_ir,https://investor.capitalone.com/,investor.capitalone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:bcdf647bde7791f21799229bac267a32ef91c7c9a870277a9120fbf240548414
src_b0009b90ac2eb1954,cof_2021_q4,COF,Capital One Financial Corporation,2021,Q4,audio,official_ir,https://investor.capitalone.com/,investor.capitalone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8e358e92e9ee7c81e37dde842d1904ee13df3070557e264b01ed033d233104ef
src_f79d10799430aeee4,axp_2021_q4,AXP,American Express Company,2021,Q4,transcript,official_ir,https://ir.americanexpress.com/,ir.americanexpress.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:f6b47ac7acb3e16f78c1bec3c5aadaa762866a8eb4b87b73cdb435ee46e66a38
src_2d2d2670811d40447,axp_2021_q4,AXP,American Express Company,2021,Q4,audio,official_ir,https://ir.americanexpress.com/,ir.americanexpress.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6e9cc2670060991e6eb2e53c3fdfe1922a150bccf2b3db494c6bdedef921c72a
src_f34c27d8245ca52bf,v_2021_q4,V,Visa Inc.,2021,Q4,transcript,official_ir,https://investor.visa.com/,investor.visa.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:06dbf3a9fa5ecd84ac54a9983574a23fa3fe7b7fa29cc6f41fbb0fc3dca1df5a
src_b7b5288ad918215f7,v_2021_q4,V,Visa Inc.,2021,Q4,audio,official_ir,https://investor.visa.com/,investor.visa.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:d2f4638acc1795275f796b254fc67faba1918241dceb274ffda1f452ea487ce4
src_b7e1d74f65ccfc75a,ma_2021_q4,MA,Mastercard Incorporated,2021,Q4,transcript,official_ir,https://investor.mastercard.com/,investor.mastercard.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:6dfa79c8719354a99eca761a8043e663253b8a975b0c311de39fb89990eaec9e
src_636154c9f1f5aef1f,ma_2021_q4,MA,Mastercard Incorporated,2021,Q4,audio,official_ir,https://investor.mastercard.com/,investor.mastercard.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:31aa4c23f1dc6018d947ed4744bfc31a040d83ae157baf1ac605f67e9fcbc26c
src_0d36fcb0aa9c645b4,fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",2021,Q4,transcript,official_ir,https://investor.fisglobal.com/,investor.fisglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:b7d319a76a3b32f85940582b291374a9cf55258b82d28fb3277c4d94ab2a7837
src_340aecc45fe4fb69a,fis_2021_q4,FIS,"Fidelity National Information Services, Inc.",2021,Q4,audio,official_ir,https://investor.fisglobal.com/,investor.fisglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:3adddeedd2b912e5d0ce4a9ab4029e297232f7fdf84a7500011332546627c660
src_1be05be4859fef86f,gpn_2021_q4,GPN,Global Payments Inc.,2021,Q4,transcript,official_ir,https://investors.globalpayments.com/,investors.globalpayments.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:4db679f97b2f4322e3c748a9b91d8f4744c23b243f2c35658d1052b11b3585c2
src_ca4c208bf0d02854e,gpn_2021_q4,GPN,Global Payments Inc.,2021,Q4,audio,official_ir,https://investors.globalpayments.com/,investors.globalpayments.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8dbd6cb1516491bafd79893ec31ac44335b2a845966a14012ca44c17135bebd5
src_d02fb864853c5a9f0,blk_2021_q4,BLK,"BlackRock, Inc.",2021,Q4,transcript,official_ir,https://ir.blackrock.com/,ir.blackrock.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:202764775e6ca1af99070bbc7896bef2d0f0537dae998ebf0d13b9018d533ef4
src_88ab0803ab4cfe0d0,blk_2021_q4,BLK,"BlackRock, Inc.",2021,Q4,audio,official_ir,https://ir.blackrock.com/,ir.blackrock.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:57c361847c47c5b0322f0fb8e052a38d460d3ca46473a689ef26813e1b26adac
src_b2b3c7b144ea3bbc0,bx_2021_q4,BX,Blackstone Inc.,2021,Q4,transcript,official_ir,https://ir.blackstone.com/,ir.blackstone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:652780b1b03b653a2ae912a19ae73cda6475cac2eed4cb5a76cbf10163b7a3c8
src_10a5b8097643274ae,bx_2021_q4,BX,Blackstone Inc.,2021,Q4,audio,official_ir,https://ir.blackstone.com/,ir.blackstone.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ad85374e638c17a02578038a4b07b553100d76f959c76413d13769c29b3a9d29
src_b1a39f94e60d2c32a,schw_2021_q4,SCHW,The Charles Schwab Corporation,2021,Q4,transcript,official_ir,https://www.aboutschwab.com/investor-relations,www.aboutschwab.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:d6767d687c6fe534b3efd636b47dcf991502bb18014d86e9946c33fe99e951be
src_5f006029553aaede7,schw_2021_q4,SCHW,The Charles Schwab Corporation,2021,Q4,audio,official_ir,https://www.aboutschwab.com/investor-relations,www.aboutschwab.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:83febb74d3ecf4ecd5235e3cb0ad045f331ff2b15fbfbd0eb892b504d30b498e
src_e47310ea692fec6e7,ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",2021,Q4,transcript,official_ir,https://ir.theice.com/,ir.theice.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:ddd674855afc29b69a22f8a8e5464ef38d44768e15336048591c2c7ebbeac327
src_a4afcecbab4b5ca60,ice_2021_q4,ICE,"Intercontinental Exchange, Inc.",2021,Q4,audio,official_ir,https://ir.theice.com/,ir.theice.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,2,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:a72f01ff594dced3a28301418b565b293c8d1b7ad4a11e78c54317b39e9152f9
src_7ab141d7c4f3c5530,spgi_2021_q4,SPGI,S&P Global Inc.,2021,Q4,transcript,official_ir,https://investor.spglobal.com/,investor.spglobal.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,true,,,,,,false,false,1,"Review source terms, robots policy, event identity, and storage/evaluation rights before any raw download.",sha256:8f299ad780bd6d46c1fb36ce637b8a30314b3a9d6b10b109a4b5e2959ca96f0e
