case_id,ticker,company_name,source_type,asset_type,source_url,source_domain,rights_status,blocked_reason,download_allowed,commit_allowed,training_allowed,eval_allowed,license_config_ref,authorization_ref,provenance_hash,notes
noc_2022_q4,NOC,Northrop Grumman Corporation,official_ir,transcript,https://investor.northropgrumman.com/,investor.northropgrumman.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4e832fe978d70a72c0ab89a5fbf27b378eda54114550a94a47fd14a4e41e701e,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
noc_2022_q4,NOC,Northrop Grumman Corporation,sec_edgar,metadata,sec-edgar://metadata-first/NOC/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:af3667eb68123e8266cebca65a6e337b46b0d65adfea4b888e9d34ee6e343d84,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
noc_2022_q4,NOC,Northrop Grumman Corporation,youtube,video,https://www.youtube.com/results?search_query=NOC+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:0e842e638d095082a0fbca4096c92a6f6e1738efa8247250aba5bf805ec54049,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
noc_2022_q4,NOC,Northrop Grumman Corporation,vendor,transcript,licensed-vendor://blocked/NOC/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:4e5965f95986c4ca9c375eaa94710b1e848de6c444534fbdda007efb5e3fbf24,Register license_config_ref before any vendor raw content use.
gd_2022_q4,GD,General Dynamics Corporation,official_ir,transcript,https://investorrelations.gd.com/,investorrelations.gd.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:99d58223975f6739cc24f297ca3b6c93a3915049a741249c5a643df56ec704d7,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
gd_2022_q4,GD,General Dynamics Corporation,sec_edgar,metadata,sec-edgar://metadata-first/GD/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:467e75d3e510a6f6c2cfac0f923d0cd1f3d0b67deec1a282b78d95054b6ee4bc,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
gd_2022_q4,GD,General Dynamics Corporation,youtube,video,https://www.youtube.com/results?search_query=GD+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:b1b84fdb6cd1d2b41553c432840c29a5cb72d6213027195bcbb1f18fcf80e25a,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
gd_2022_q4,GD,General Dynamics Corporation,vendor,transcript,licensed-vendor://blocked/GD/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:8c47c5ed9f18b3af71061852975037f2ad586e73d89174ffe126de908acc8297,Register license_config_ref before any vendor raw content use.
cat_2022_q4,CAT,Caterpillar Inc.,official_ir,transcript,https://investors.caterpillar.com/,investors.caterpillar.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:b877e001c04f1ed9a64971d3dfa8588583386203f08cc727e07ab8a2c2829ab5,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
cat_2022_q4,CAT,Caterpillar Inc.,sec_edgar,metadata,sec-edgar://metadata-first/CAT/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:c9c3fcda5a4e958f1112047c8d747d21f91fd00ca690c135050e318d360c90bf,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
cat_2022_q4,CAT,Caterpillar Inc.,youtube,video,https://www.youtube.com/results?search_query=CAT+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:a4b78fd82325a470772dab78e3b60d8d0b04f05f1bef02dff61e60c6c84b9440,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
cat_2022_q4,CAT,Caterpillar Inc.,vendor,transcript,licensed-vendor://blocked/CAT/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:37296102e26dfc13f7fb3714fac450c0817c4c051b0ca79fee3519f1f1387a3e,Register license_config_ref before any vendor raw content use.
de_2022_q4,DE,Deere & Company,official_ir,transcript,https://investor.deere.com/,investor.deere.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:f9d0fb8d86beed06ff7de980f0fb4f9c4bef8bb0b32a5559e4838f287f194713,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
de_2022_q4,DE,Deere & Company,sec_edgar,metadata,sec-edgar://metadata-first/DE/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:906af7dd92ee1e43329d3ee842fe0519f10c7dc70639213ebbfa9b525ed35bbc,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
de_2022_q4,DE,Deere & Company,youtube,video,https://www.youtube.com/results?search_query=DE+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:09315d17ce57dd8adf59c0a0f3a250f95f4018ff0ab3a76022e1aa9d7be89b8f,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
de_2022_q4,DE,Deere & Company,vendor,transcript,licensed-vendor://blocked/DE/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:ec831dc8cb0820bfca52a78fca114475787c5b0545a67bd69a8901c18044dd03,Register license_config_ref before any vendor raw content use.
ge_2022_q4,GE,GE Aerospace,official_ir,transcript,https://www.geaerospace.com/investors,www.geaerospace.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:02b54f9ed7eda50cdcc227c5b84360ddc1142a54d793e17511a804c8db5e3e5b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
ge_2022_q4,GE,GE Aerospace,sec_edgar,metadata,sec-edgar://metadata-first/GE/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:3c5e490381bdb66bec70c6c3c998b7f6db0e6d8bbacce09a2bef1fee1038f37b,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
ge_2022_q4,GE,GE Aerospace,youtube,video,https://www.youtube.com/results?search_query=GE+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e589b12e90b153358043fcf8339e1760ec8984fecc5b6c6a0b1db0ae93e22a3a,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
ge_2022_q4,GE,GE Aerospace,vendor,transcript,licensed-vendor://blocked/GE/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:9353d206f3017303d9230434802091dd9fe700da969cceacbff3912159134e5d,Register license_config_ref before any vendor raw content use.
etn_2022_q4,ETN,Eaton Corporation plc,official_ir,transcript,https://www.eaton.com/us/en-us/company/investor-relations.html,www.eaton.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:e7b499b9a0df98e0218d26381be56d39b927342ae02b16d418c248f96602fa0c,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
etn_2022_q4,ETN,Eaton Corporation plc,sec_edgar,metadata,sec-edgar://metadata-first/ETN/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:97c2d97a214fbb77304fa81a297c03607c12f7d6c419f5b8957f774a3d7fee26,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
etn_2022_q4,ETN,Eaton Corporation plc,youtube,video,https://www.youtube.com/results?search_query=ETN+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:2d859759b61bb017eb0b472d062d9a5ef742b10427e663980cba712f69fc1485,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
etn_2022_q4,ETN,Eaton Corporation plc,vendor,transcript,licensed-vendor://blocked/ETN/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:81630af3800d0b632d4dc6d52cfcf29145cf920c7dd09b2bea794ae548fa38b1,Register license_config_ref before any vendor raw content use.
emr_2022_q4,EMR,Emerson Electric Co.,official_ir,transcript,https://www.emerson.com/en-us/investors,www.emerson.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:f9b4485b11c5f2e7cded19dca2ec9f6c7f219b6cd900a94a6f9717bd4d81ae7e,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
emr_2022_q4,EMR,Emerson Electric Co.,sec_edgar,metadata,sec-edgar://metadata-first/EMR/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:9db35690c214e9905164c2ff6ef64f64cd8becea053f06aa6b902687d2c2ff3d,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
emr_2022_q4,EMR,Emerson Electric Co.,youtube,video,https://www.youtube.com/results?search_query=EMR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:983485096c7e1117c787c49f9a83ba3e01c004c0fe85b0bb6f3fd37f94249a6c,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
emr_2022_q4,EMR,Emerson Electric Co.,vendor,transcript,licensed-vendor://blocked/EMR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:1716706587db6997000947c9ae387b5d2baccfdb1fef11b1ecb04e7b679f04b9,Register license_config_ref before any vendor raw content use.
mmm_2022_q4,MMM,3M Company,official_ir,transcript,https://investors.3m.com/,investors.3m.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:a17fb5a573357c11a61f36fc53ad724f9acaca06f3a0a581b6024ec76ff814d9,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
mmm_2022_q4,MMM,3M Company,sec_edgar,metadata,sec-edgar://metadata-first/MMM/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:8b7e5ea2b3ba479153eec2041209cb4e9c7b527ef87e949d0311f9e3d27e9ede,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
mmm_2022_q4,MMM,3M Company,youtube,video,https://www.youtube.com/results?search_query=MMM+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:16d8174fabaee8fda7c31f293b63d7c82341f9fd36250e26ea508653be1ac43d,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
mmm_2022_q4,MMM,3M Company,vendor,transcript,licensed-vendor://blocked/MMM/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:a7bd6cf410f13b513d65e1255c155c24ee9f6c24944b816e54ad56129b018bde,Register license_config_ref before any vendor raw content use.
itw_2022_q4,ITW,Illinois Tool Works Inc.,official_ir,transcript,https://investor.itw.com/,investor.itw.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4c8ffa8f951d321316fc8e1acdea049995429da40853e7c9aa734a4cfdfa971a,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
itw_2022_q4,ITW,Illinois Tool Works Inc.,sec_edgar,metadata,sec-edgar://metadata-first/ITW/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:6ff0356d4e65f095c261976b8d6c0f3315cd1e3b679b02bdcdb451010d974d45,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
itw_2022_q4,ITW,Illinois Tool Works Inc.,youtube,video,https://www.youtube.com/results?search_query=ITW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:d2eb5f51d56aef295d41be9ea8e54568c70a1a96475f0cdbfd2056915ec2cd0a,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
itw_2022_q4,ITW,Illinois Tool Works Inc.,vendor,transcript,licensed-vendor://blocked/ITW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:775e488bcfc58b32e5c56837981767c92f99ee1d2beced3e3e1e57f7a0604d50,Register license_config_ref before any vendor raw content use.
ph_2022_q4,PH,Parker-Hannifin Corporation,official_ir,transcript,https://investors.parker.com/,investors.parker.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:604c28f6611496063803f52b01f3579ce6428a8da30f56020b3718d7028fed19,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
ph_2022_q4,PH,Parker-Hannifin Corporation,sec_edgar,metadata,sec-edgar://metadata-first/PH/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:2297f3fed2d1e64861be8f987874c908d5d90e63eefef1a6477f78c1e798e5dc,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
ph_2022_q4,PH,Parker-Hannifin Corporation,youtube,video,https://www.youtube.com/results?search_query=PH+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:41126b239aeada58e039b17aa4b4a5b4591790b943441a14e7039543ec475977,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
ph_2022_q4,PH,Parker-Hannifin Corporation,vendor,transcript,licensed-vendor://blocked/PH/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:898925b76969c2680fd2400bea525201c7dfecdca5810c9fc38be3c22ec0b181,Register license_config_ref before any vendor raw content use.
carr_2022_q4,CARR,Carrier Global Corporation,official_ir,transcript,https://ir.carrier.com/,ir.carrier.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:2f7a59962853ea512b5d02f562336656f4794b935d216882d5af2cad2f44a251,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
carr_2022_q4,CARR,Carrier Global Corporation,sec_edgar,metadata,sec-edgar://metadata-first/CARR/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:5d2faae377691af4bd679ed746aad41ac20f03d0ee6702bbc93d611e25ac29db,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
carr_2022_q4,CARR,Carrier Global Corporation,youtube,video,https://www.youtube.com/results?search_query=CARR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e8751adde172aae8ef4ef87c11336e353932e1ce5b05852ab6104eb0e2b3b5b6,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
carr_2022_q4,CARR,Carrier Global Corporation,vendor,transcript,licensed-vendor://blocked/CARR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:8e5eb27794db8117cdd7ea9cf9090481d8a516ff434465800c0279e76467bf53,Register license_config_ref before any vendor raw content use.
otis_2022_q4,OTIS,Otis Worldwide Corporation,official_ir,transcript,https://www.otis.com/en/us/investors,www.otis.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:6b0f74890fb0bc4770b6fbde05d087449653ced1d7c52fddfe5ceccbd6076a7b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
otis_2022_q4,OTIS,Otis Worldwide Corporation,sec_edgar,metadata,sec-edgar://metadata-first/OTIS/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:5b77d891c8d319fda77fe1407cc9d4b8f217a6316db42618e95f42489837be3f,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
otis_2022_q4,OTIS,Otis Worldwide Corporation,youtube,video,https://www.youtube.com/results?search_query=OTIS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:6ebbc0673cb336882b68d9b681e8f9aeb3d1db6560047918dfcde9a64e8efc7d,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
otis_2022_q4,OTIS,Otis Worldwide Corporation,vendor,transcript,licensed-vendor://blocked/OTIS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:b8802df31ba7b040053ea3c0b5d3a4e5a7fe40cdba4529ccc4e98df69ffa35ad,Register license_config_ref before any vendor raw content use.
ups_2022_q4,UPS,"United Parcel Service, Inc.",official_ir,transcript,https://investors.ups.com/,investors.ups.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:0548905a866f4ffc888dcda2f77327f266c1b81f4500753f337622ca283e5515,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
ups_2022_q4,UPS,"United Parcel Service, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/UPS/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:33fcddff745432f6027ace0646825f313c753f255b7f85248caaf03925494efe,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
ups_2022_q4,UPS,"United Parcel Service, Inc.",youtube,video,https://www.youtube.com/results?search_query=UPS+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e73751a27203cb04fd8e597488d20863382700892c1a0f7ba5046d8a2c2fae60,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
ups_2022_q4,UPS,"United Parcel Service, Inc.",vendor,transcript,licensed-vendor://blocked/UPS/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:0f1fe4660f8995660b3c8798d67eb4b5fa83cde2d442bea879f11b4bcb131f20,Register license_config_ref before any vendor raw content use.
fdx_2022_q4,FDX,FedEx Corporation,official_ir,transcript,https://investors.fedex.com/,investors.fedex.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:899f0a2f4a73d664e86e2376445d318d1e42c4260d3b68ec0e90120182fe2b07,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
fdx_2022_q4,FDX,FedEx Corporation,sec_edgar,metadata,sec-edgar://metadata-first/FDX/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:08bc373130f45acc360d5252a9fcabeca3e19c896115f2d95e1d2e019b98d07e,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
fdx_2022_q4,FDX,FedEx Corporation,youtube,video,https://www.youtube.com/results?search_query=FDX+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:e950a7387418d43e52a16c9a4940d14cf983df8460b0fc7c0e4cd9422f733430,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
fdx_2022_q4,FDX,FedEx Corporation,vendor,transcript,licensed-vendor://blocked/FDX/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:153dacbe044fdd5d80e0b4e6c6b1e271259ca89c0ac66f4111b9b153b0580ba2,Register license_config_ref before any vendor raw content use.
dal_2022_q4,DAL,"Delta Air Lines, Inc.",official_ir,transcript,https://ir.delta.com/,ir.delta.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:058bebe32dd3ab525a33037c11b66d475bbf00fea6cf35d0c286b2c8b8c0be7b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
dal_2022_q4,DAL,"Delta Air Lines, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/DAL/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:c2ce83ab7aa22604dbb60d5b0e2537ae40073d9e7320f85a9c56714b4951f79b,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
dal_2022_q4,DAL,"Delta Air Lines, Inc.",youtube,video,https://www.youtube.com/results?search_query=DAL+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:7d3635c4ce5dbb5ed33d3a95a059283fddfc25f0e4116800856870fbeefec0f6,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
dal_2022_q4,DAL,"Delta Air Lines, Inc.",vendor,transcript,licensed-vendor://blocked/DAL/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:88685d3573b5d1bbd5a5737e02526edd8caef4517f3cdac3e7dab3b568680a5e,Register license_config_ref before any vendor raw content use.
unp_2022_q4,UNP,Union Pacific Corporation,official_ir,transcript,https://investor.unionpacific.com/,investor.unionpacific.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:c712d711854a83aad0039c73f6d74fffadffac3189295a1ffd94d74fd628f132,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
unp_2022_q4,UNP,Union Pacific Corporation,sec_edgar,metadata,sec-edgar://metadata-first/UNP/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:55346a3a598fdf3e413c6446c8255ae1808353186085a08b62c8c9f6632835f4,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
unp_2022_q4,UNP,Union Pacific Corporation,youtube,video,https://www.youtube.com/results?search_query=UNP+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:af3b7c991026f2fc1c6620e0a82d36aa95944ecd7e0add9a16bf244c48f75507,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
unp_2022_q4,UNP,Union Pacific Corporation,vendor,transcript,licensed-vendor://blocked/UNP/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:44c925481cd60d0dd7696b0d6ebb16c101ebd4f08cfe7b58533339fca229a803,Register license_config_ref before any vendor raw content use.
nsc_2022_q4,NSC,Norfolk Southern Corporation,official_ir,transcript,https://norfolksouthern.investorroom.com/,norfolksouthern.investorroom.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:e153dbbadc0826b42067318cef3e9694741b1286fea859f7cf6b8e3c779d65a6,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
nsc_2022_q4,NSC,Norfolk Southern Corporation,sec_edgar,metadata,sec-edgar://metadata-first/NSC/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:a31c425f182801a515b19a2ecb3431d71f8ca838639859f6ae5d7eec2a597493,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
nsc_2022_q4,NSC,Norfolk Southern Corporation,youtube,video,https://www.youtube.com/results?search_query=NSC+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:51bcef4fc49c144be5f4c1faf5b5e306910e4140ce8a7948d16e497b37b8e385,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
nsc_2022_q4,NSC,Norfolk Southern Corporation,vendor,transcript,licensed-vendor://blocked/NSC/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:59c381387053093c9b1359d0b3c2ae28321e14a4048cd754c4ba241e77c00f90,Register license_config_ref before any vendor raw content use.
hd_2022_q4,HD,"The Home Depot, Inc.",official_ir,transcript,https://ir.homedepot.com/,ir.homedepot.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:325a6af2549fbf528147b812cb9ef45b35aa58b19ac9712471be9f16ffdcacc8,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
hd_2022_q4,HD,"The Home Depot, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/HD/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:7bf829c2ac8d3e29fe65acdf22c673af90d3ae82f99c37d0e59d2bced3fe29de,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
hd_2022_q4,HD,"The Home Depot, Inc.",youtube,video,https://www.youtube.com/results?search_query=HD+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:af1e0c5cba733327214cd434c545721de075c8e1662157bae1c79396fdd40e71,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
hd_2022_q4,HD,"The Home Depot, Inc.",vendor,transcript,licensed-vendor://blocked/HD/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:7af06de3a2dc67e653a73197e233342a83daa4b1110fa4b203ef0cf29fa8206e,Register license_config_ref before any vendor raw content use.
low_2022_q4,LOW,"Lowe's Companies, Inc.",official_ir,transcript,https://corporate.lowes.com/investors,corporate.lowes.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4346dde915496bee7fde505e52dfacf59f4e06c1a5c0fa421a2edbaa7d9770e0,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
low_2022_q4,LOW,"Lowe's Companies, Inc.",sec_edgar,metadata,sec-edgar://metadata-first/LOW/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:092f1c367a5579538da45630a80906d746516da6bf6f2d208bdd7b9bde593385,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
low_2022_q4,LOW,"Lowe's Companies, Inc.",youtube,video,https://www.youtube.com/results?search_query=LOW+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:3c3bb0519531909cee6e01b87aa77143c106486e76887b03b4d8a6d01bdb41ca,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
low_2022_q4,LOW,"Lowe's Companies, Inc.",vendor,transcript,licensed-vendor://blocked/LOW/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:fdc0021db60f115022402d29cd0c626297897c844ee6bcaa5e99e021e525d026,Register license_config_ref before any vendor raw content use.
tgt_2022_q4,TGT,Target Corporation,official_ir,transcript,https://investors.target.com/,investors.target.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:4a27087512a1590e8e949268cfd201712c7fab74662cac1c4272b6066e289d11,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
tgt_2022_q4,TGT,Target Corporation,sec_edgar,metadata,sec-edgar://metadata-first/TGT/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:8ca61796ad9b0b5de144e0887b911e32b1c2ea5d216082c97eee997fbf18b3d9,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
tgt_2022_q4,TGT,Target Corporation,youtube,video,https://www.youtube.com/results?search_query=TGT+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:9137a638656518f441d903db2996e9c8c2e89932bed6c5473cd454dcf418031b,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
tgt_2022_q4,TGT,Target Corporation,vendor,transcript,licensed-vendor://blocked/TGT/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:1d9285bc263aa573cdf64f38854ee4ad589b608473ac5f96dab9150d9c080278,Register license_config_ref before any vendor raw content use.
kr_2022_q4,KR,The Kroger Co.,official_ir,transcript,https://ir.kroger.com/,ir.kroger.com,metadata_only,metadata_only_no_raw_download,false,false,false,false,,,sha256:de26320b6922f120cf1345f61a7c992bbcff9da302814d18eb12579b21eb064b,"Review official IR source terms, robots policy, and event identity before permitted acquisition."
kr_2022_q4,KR,The Kroger Co.,sec_edgar,metadata,sec-edgar://metadata-first/KR/2022/Q4,sec.gov,metadata_only,sec_metadata_only,false,false,false,false,,,sha256:a027c4cf1c81e036d87f723cf5bb74e3b7c93bc39376111e8c93dadd97464436,Use SEC metadata-first discovery with descriptive User-Agent and <=10 requests/sec.
kr_2022_q4,KR,The Kroger Co.,youtube,video,https://www.youtube.com/results?search_query=KR+2022+Q4+earnings+call,www.youtube.com,metadata_only,youtube_media_blocked,false,false,false,false,,,sha256:21cb8c76e16f7dabb0cc65e00ea0881ae2e106624ef107b085da2fa12457c7db,Keep YouTube as metadata/link reference only unless explicit written authorization exists.
kr_2022_q4,KR,The Kroger Co.,vendor,transcript,licensed-vendor://blocked/KR/2022/Q4,licensed-vendor,license_required,vendor_license_missing,false,false,false,false,,,sha256:0076580a9a977f48b49204c6a05d3dba9c82cb422231b38ac6669050151026bb,Register license_config_ref before any vendor raw content use.
